condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,test_acc
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.653076171875
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.9501953125
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.6728515625
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.659912109375
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.89404296875
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.955078125
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.656982421875
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.2,0.87158203125
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.2,0.871337890625
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.89697265625
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.88623046875
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.892578125
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.591064453125
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.878173828125
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.877685546875
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.87109375
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.2,0.868896484375
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.895263671875
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.5146484375
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.50634765625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.53759765625
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.3115234375
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.902587890625
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.47314453125
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.511474609375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.335205078125
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.3212890625
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.28466796875
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.31689453125
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.47705078125
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.28515625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.9423828125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.939453125
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.951416015625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.5654296875
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.675048828125
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.554931640625
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.57275390625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.9462890625
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.6591796875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.664306640625
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.6572265625
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.2,0.864501953125
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.874755859375
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.875732421875
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.87939453125
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.668701171875
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.2,0.872802734375
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.878173828125
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.88330078125
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.463623046875
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.452880859375
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.460205078125
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.474365234375
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.31005859375
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.892333984375
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.4951171875
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.890869140625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.314697265625
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.646240234375
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.322998046875
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.4853515625
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.930419921875
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.3408203125
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.318359375
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.935546875
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.571044921875
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.561767578125
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.55126953125
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.571044921875
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.55810546875
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.94580078125
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.94482421875
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.525390625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.484375
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.501708984375
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.48681640625
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.2,0.852783203125
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.514892578125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.511474609375
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.2,0.8544921875
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.608642578125
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.6015625
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.521240234375
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.902587890625
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.907470703125
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.63916015625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.617431640625
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.6240234375
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.613525390625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.62353515625
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.63525390625
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.927734375
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.93212890625
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.65576171875
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.700439453125
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.602783203125
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.591064453125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.583740234375
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.50390625
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.95166015625
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.59375
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.585693359375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.953369140625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.50390625
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.413818359375
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.420654296875
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.489501953125
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.578857421875
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.2,0.8505859375
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.405517578125
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.2,0.82421875
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.581787109375
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.59619140625
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.597412109375
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.631591796875
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.709716796875
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.892822265625
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.909423828125
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.60107421875
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.69287109375
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.939453125
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.73291015625
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.70166015625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.6943359375
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.606201171875
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.941162109375
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.677734375
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.671875
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.51025390625
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.51416015625
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.487060546875
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.505859375
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.49072265625
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.515869140625
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.95166015625
task_aligned,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.952392578125
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.509765625
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.515380859375
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.51904296875
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.513427734375
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.584716796875
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.2,0.8349609375
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.2,0.837158203125
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.551025390625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.890625
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.640380859375
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.566650390625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.56982421875
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.64453125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.890625
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.66796875
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.59423828125
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.0,0.966552734375
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.595458984375
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.649658203125
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.603515625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.686279296875
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.0,0.965576171875
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.66357421875
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.94091796875
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.95361328125
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.538818359375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.514404296875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.54931640625
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.5458984375
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.9541015625
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.52001953125
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.501708984375
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.51416015625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.529052734375
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.539794921875
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.522705078125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.532470703125
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.48291015625
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.2,0.8427734375
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.2,0.854248046875
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.531005859375
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.899658203125
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.667724609375
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.68701171875
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.65966796875
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.90478515625
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.90771484375
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.68896484375
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.568603515625
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.646728515625
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.6328125
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.62353515625
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.5478515625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.548095703125
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.0,0.96337890625
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.0,0.963134765625
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.537109375
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.529296875
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.0,0.322265625
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.4,0.20263671875
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.5361328125
nuisance_dominant,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.4,0.202392578125
nuisance_dominant,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.4,0.20751953125
low_sample_noisy,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.51806640625
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.442626953125
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.440185546875
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.433837890625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.2,0.861572265625
low_sample_noisy,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.548095703125
low_sample_noisy,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.54833984375
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.2,0.83837890625
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.657958984375
mixed_context,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.64501953125
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.641357421875
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.65185546875
mixed_context,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.645263671875
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.90576171875
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.896484375
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.63525390625
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.628173828125
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.0,0.962890625
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.63818359375
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.65673828125
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.61572265625
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.6826171875
task_aligned,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.0,0.959716796875
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.659912109375
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.6787109375
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.4,0.204345703125
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.0,0.26611328125
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.345458984375
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.346923828125
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.653564453125
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.0,0.243896484375
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.0,0.304443359375
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.4,0.20166015625
task_aligned,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.2,0.836669921875
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.64794921875
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.67431640625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.64599609375
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.0,0.317138671875
task_aligned,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.2,0.828857421875
task_aligned,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.2,0.83740234375
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.66748046875
mixed_context,ndfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.679931640625
task_aligned,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.2,0.85693359375
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.64404296875
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.69287109375
mixed_context,ndfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.572998046875
mixed_context,ndfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.546142578125
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.90380859375
mixed_context,ndfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.71337890625
mixed_context,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.612548828125
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.0,0.9658203125
mixed_context,ndfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.556396484375
mixed_context,ndfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.579345703125
mixed_context,ndfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.706298828125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.0,0.964111328125
mixed_context,ndfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.56494140625
mixed_context,ndfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.60302734375
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.4,0.203857421875
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,0.34765625
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.0,0.3642578125
nuisance_dominant,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.0,0.35400390625
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.650146484375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.4,0.1708984375
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.325927734375
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.3779296875
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.562744140625
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.55126953125
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.65576171875
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.642578125
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.679443359375
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.0,0.25732421875
task_aligned,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.2,0.83447265625
task_aligned,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.2,0.83935546875
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.568115234375
mixed_context,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.669921875
mixed_context,ndfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.701171875
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.70703125
mixed_context,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.646728515625
task_aligned,ndfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.2,0.857421875
